target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
ns,ZINB_44_sample,26,170430,467,0.002912451715499247,0.05452687107851671,0.1112495768341175,11.297611082008615,0.08051329409660116,0.0,0.03806544591557716,gate-head
ns,ZINB_44_sample,27,170430,459,0.002713888074896358,0.05219867798819352,0.3235440978302241,11.447610294977954,0.2935039946097288,0.0,0.043639745488154594,gate-head
ns,ZINB_44_sample,28,170430,463,0.002967122617808546,0.05365924263312662,0.22342997137528173,11.663505768544216,0.19226653909672636,0.0,0.19614989675290012,gate-head
ns,ZINB_44_sample,29,170430,451,0.002721331479496385,0.055115228446993986,0.15925965483191043,11.719616132802816,0.1285869201319482,0.0,0.020369120272464066,gate-head
ns,ZINB_44_sample,30,170430,434,0.002705654734179001,0.051107638960876306,0.12520893557383087,11.247011808000401,0.09681495897065708,0.0,0.06725964253817783,gate-head
ns,ZINB_44_sample,31,170430,404,0.0022952674667629748,0.05633893959107562,0.1166925187171894,11.42578125199174,0.08982091173800434,0.0,0.3145338358101811,gate-head
ns,ZINB_44_sample,32,170430,391,0.002276763411752663,0.05219332782214379,0.1109354873910089,11.75159846526354,0.08416810329472417,0.0,0.2608677883316218,gate-head
ns,ZINB_44_sample,33,170430,391,0.002436548860452626,0.052789036876180376,0.10250102353059812,11.7315377191357,0.07576037375036185,0.0,0.10957769960178824,gate-head
ns,ZINB_44_sample,34,170430,388,0.0023096310045437273,0.05432751817330481,0.11712919451785515,11.761195230499371,0.09055989033441325,0.0,0.06962424325008672,gate-head
ns,ZINB_44_sample,35,170430,381,0.002532126010608328,0.053040555999094824,0.12624675810152583,11.89624344004108,0.09987571954311637,0.0,0.0646826635413829,gate-head
ns,ZINB_44_sample,36,170430,379,0.0023703760313643187,0.05446143672272791,0.193203967402328,12.104675130235488,0.16665635773985166,0.0,0.09768572512215841,gate-head
os,ZINB_44_sample,1,170430,706,0.1287693529689369,0.014729452634633081,0.035349831177071564,6.562079496586711,0.00820062927410436,0.0,0.178025101674885,gate-head
os,ZINB_44_sample,2,170430,718,0.0576692090565654,0.011345584110780163,0.03654597931487567,6.575927053964736,0.008879841318749297,0.0,0.23979041394512812,gate-head
