target,h,model,ref,crps_all_model,crps_all_ref,gap,zero_part,event_part,zero_share,AP_model,AP_ref,delta_AP,size_ratio_model,mcr_all_model,N,n_event,p_event,residual
ns,18,ZINB_42,light_strider,0.10947722404375991,0.04653625148062988,0.06294097256313003,0.06217570771739558,0.0007652648457344645,0.9878415471739512,0.031227107181041817,0.17175028456219588,-0.14052317738115405,0.0,10.242440486619353,170430,542,0.0031801912808777795,1.3877787807814457e-17
ns,18,ZINB_43,light_strider,0.04608114427722256,0.04653625148062988,-0.00045510720340731503,-0.0021362538539904464,0.0016811466505831344,4.6939574632013175,0.023180360770500754,0.17175028456219588,-0.14856992379169512,0.0,1.7549031031170865,170430,542,0.0031801912808777795,3.0357660829594124e-18
ns,18,ZINB_44,light_strider,0.05517157003613996,0.04653625148062988,0.008635318555510085,0.007017706022805776,0.0016176125327043115,0.8126748281136505,0.038578544180792526,0.17175028456219588,-0.13317174038140334,0.0,3.3337436017719613,170430,542,0.0031801912808777795,1.734723475976807e-18
ns,18,coord_enc_42,light_strider,0.037689227254406946,0.04653625148062988,-0.008847024226222931,-0.01085363440379524,0.002006610177572305,1.2268118777865031,0.07664758628088356,0.17175028456219588,-0.09510269828131232,0.0,0.05121894050714814,170430,542,0.0031801912808777795,-3.469446951953614e-18
ns,18,coord_enc_43,light_strider,0.03932268743875447,0.04653625148062988,-0.007213564041875405,-0.00923603483548587,0.0020224707936104666,1.2803705327726815,0.021483221726857057,0.17175028456219588,-0.1502670628353388,0.0,0.3667956043473164,170430,542,0.0031801912808777795,8.673617379884035e-19
ns,18,coord_enc_44,light_strider,0.03757306885682228,0.04653625148062988,-0.008963182623807596,-0.010979969265042269,0.0020167866412346682,1.2250078711860424,0.07382327711616048,0.17175028456219588,-0.0979270074460354,0.0,0.01029457883521621,170430,542,0.0031801912808777795,-3.469446951953614e-18
ns,18,coord_top_42,light_strider,0.0378316977380734,0.04653625148062988,-0.008704553742556478,-0.010733533806966403,0.002028980064409925,1.2330940935536145,0.055664688896199646,0.17175028456219588,-0.11608559566599623,0.0,0.057860595570153266,170430,542,0.0031801912808777795,0.0
ns,18,coord_top_43,light_strider,0.044015688351001114,0.04653625148062988,-0.0025205631296287626,-0.004329144775706586,0.0018085816460778237,1.7175307869968715,0.06055296075108747,0.17175028456219588,-0.1111973238111084,0.0,1.4065088194598907,170430,542,0.0031801912808777795,4.336808689942018e-19
ns,18,coord_top_44,light_strider,0.03756637622510534,0.04653625148062988,-0.008969875255524534,-0.011005089550428754,0.0020352142949042213,1.226894381128738,0.08089767975810494,0.17175028456219588,-0.09085260480409094,0.0,0.003594311804923701,170430,542,0.0031801912808777795,1.734723475976807e-18
ns,18,gated_NB_42,light_strider,0.04022362550773797,0.04653625148062988,-0.006312625972891908,-0.007613026121225685,0.0013004001483337818,1.2059998729400474,0.09875180135782054,0.17175028456219588,-0.07299848320437534,0.0,0.5372714451341717,170430,542,0.0031801912808777795,5.204170427930421e-18
ns,18,gated_NB_43,light_strider,0.03773671741976758,0.04653625148062988,-0.008799534060862299,-0.010755720311028363,0.001956186250166063,1.2223056626221378,0.10542296530658302,0.17175028456219588,-0.06632731925561286,0.0,0.04914830575729434,170430,542,0.0031801912808777795,0.0
ns,18,gated_NB_44,light_strider,0.03756280070961917,0.04653625148062988,-0.008973450771010708,-0.01093137893430792,0.0019579281632972137,1.2181912191040731,0.10471947660198172,0.17175028456219588,-0.06703080796021416,0.0,0.02412486370924495,170430,542,0.0031801912808777795,1.734723475976807e-18
ns,18,th_gated_NB_42,light_strider,0.03939016387771498,0.04653625148062988,-0.007146087602914894,-0.008401106221903338,0.0012550186189884407,1.1756231785454911,0.09503816890460828,0.17175028456219588,-0.07671211565758759,0.0,0.3401117446577806,170430,542,0.0031801912808777795,-3.469446951953614e-18
ns,18,th_gated_NB_43,light_strider,0.037795759256917576,0.04653625148062988,-0.008740492223712301,-0.010697503589985061,0.001957011366272756,1.2239017341567486,0.1147362298653836,0.17175028456219588,-0.05701405469681228,0.0,0.043522425062375455,170430,542,0.0031801912808777795,-3.469446951953614e-18
ns,18,th_gated_NB_44,light_strider,0.03757985316617825,0.04653625148062988,-0.008956398314451629,-0.010961083213603671,0.002004684899152041,1.2238271265713334,0.09864405490053754,0.17175028456219588,-0.07310622966165833,0.0,0.012716831128502441,170430,542,0.0031801912808777795,-1.734723475976807e-18
ns,18,zinbcore_soft_42,light_strider,1.0203527611919074,0.04653625148062988,0.9738165097112775,0.9719265161982598,0.0018899935130179636,0.9980591892885672,0.020450186707482575,0.17175028456219588,-0.1513000978547133,1.90625,110.58133958708328,170430,542,0.0031801912808777795,2.220446049250313e-16
ns,18,zinbcore_soft_43,light_strider,0.05955872662032755,0.04653625148062988,0.013022475139697676,0.011656707250933089,0.0013657678887645842,0.8951222502547781,0.025815319164659394,0.17175028456219588,-0.14593496539753648,0.0,3.466948041866153,170430,542,0.0031801912808777795,-1.734723475976807e-18
ns,18,zinbcore_soft_44,light_strider,0.08112073195323882,0.04653625148062988,0.034584480472608946,0.03340674798527122,0.00117773248733772,0.965946214277514,0.030497688234580635,0.17175028456219588,-0.14125259632761525,0.0,6.182215895191135,170430,542,0.0031801912808777795,-6.938893903907228e-18
ns,18,zinbcore_th_42,light_strider,0.1892176241865567,0.04653625148062988,0.14268137270592682,0.14066605288553935,0.0020153198203874483,0.9858753824541544,0.04942330126812455,0.17175028456219588,-0.12232698329407132,0.0,15.819951808625857,170430,542,0.0031801912808777795,-2.7755575615628914e-17
ns,18,zinbcore_th_43,light_strider,0.03963302385715758,0.04653625148062988,-0.0069032276234722995,-0.008695215222170073,0.0017919875986977694,1.2595869202696826,0.06310644068008901,0.17175028456219588,-0.10864384388210686,0.0,0.30723551442375974,170430,542,0.0031801912808777795,-4.336808689942018e-18
ns,18,zinbcore_th_44,light_strider,0.045676652515941066,0.04653625148062988,-0.0008595989646888111,-0.0017625669029783988,0.0009029679382895889,2.0504525661178254,0.08155494579815444,0.17175028456219588,-0.09019533876404144,0.0,1.160982226541609,170430,542,0.0031801912808777795,1.1926223897340549e-18
ns,36,ZINB_42,light_strider,0.26369532541892815,0.04142423357921874,0.22227109183970942,0.2232624263234512,-0.000991334483741781,1.0044600243582584,0.01125661767984358,0.10248798316840933,-0.09123136548856575,0.00847457627118644,43.081953643419986,170430,391,0.002294197031039136,0.0
ns,36,ZINB_43,light_strider,0.03516995628391543,0.04142423357921874,-0.006254277295303312,-0.005693746573109585,-0.0005605307221937224,0.9103764198919256,0.007351108149760321,0.10248798316840933,-0.09513687501864901,0.0,2.1777461423688376,170430,391,0.002294197031039136,4.336808689942018e-18
ns,36,ZINB_44,light_strider,0.0810451879738915,0.04142423357921874,0.03962095439467276,0.040914190614350435,-0.0012932362196776716,1.0326402086834021,0.009572860021175304,0.10248798316840933,-0.09291512314723403,0.0,13.490863831286173,170430,391,0.002294197031039136,6.938893903907228e-18
ns,36,coord_enc_42,light_strider,0.027302906618859087,0.04142423357921874,-0.014121326960359653,-0.013631664782339353,-0.0004896621780203024,0.965324634193738,0.013822797140705778,0.10248798316840933,-0.08866518602770355,0.0,0.002122742922181688,170430,391,0.002294197031039136,-1.734723475976807e-18
ns,36,coord_enc_43,light_strider,0.027907627039319968,0.04142423357921874,-0.013516606539898772,-0.013011633823827659,-0.000504972716071114,0.962640569984743,0.01133215179291305,0.10248798316840933,-0.09115583137549628,0.0,0.12475816759343723,170430,391,0.002294197031039136,0.0
ns,36,coord_enc_44,light_strider,0.027295847268673356,0.04142423357921874,-0.014128386310545384,-0.013638724132525083,-0.0004896621780203024,0.9653419599905179,0.019172940889120638,0.10248798316840933,-0.0833150422792887,0.0,5.374032492952867e-05,170430,391,0.002294197031039136,0.0
ns,36,coord_top_42,light_strider,0.03160755184571354,0.04142423357921874,-0.009816681733505202,-0.0093270195554849,-0.0004896621780203024,0.9501193793062435,0.006722132570338648,0.10248798316840933,-0.09576585059807069,0.0,1.2625215589192953,170430,391,0.002294197031039136,0.0
ns,36,coord_top_43,light_strider,0.029353235201081823,0.04142423357921874,-0.012070998378136917,-0.011542372254532687,-0.0005286261236042321,0.9562069261344877,0.025798589196967384,0.10248798316840933,-0.07668939397144195,0.0,0.5222216119384353,170430,391,0.002294197031039136,-1.734723475976807e-18
ns,36,coord_top_44,light_strider,0.02730336501719645,0.04142423357921874,-0.014120868562022292,-0.013631206384001992,-0.0004896621780203024,0.9653235085455555,0.021050075805337548,0.10248798316840933,-0.08143790736307178,0.0,0.0022570934970996795,170430,391,0.002294197031039136,-1.734723475976807e-18
ns,36,gated_NB_42,light_strider,0.028885667902075238,0.04142423357921874,-0.012538565677143503,-0.011941729748592839,-0.000596835928550665,0.9523999838642921,0.04794094293424998,0.10248798316840933,-0.05454704023415935,0.0,0.34600711057662503,170430,391,0.002294197031039136,-1.734723475976807e-18
ns,36,gated_NB_43,light_strider,0.027300522942407476,0.04142423357921874,-0.014123710636811265,-0.013614520646960901,-0.0005091899898503628,0.963947860237009,0.05371949669286821,0.10248798316840933,-0.04876848647554112,0.0,0.006636930582783378,170430,391,0.002294197031039136,0.0
ns,36,gated_NB_44,light_strider,0.0273195923546324,0.04142423357921874,-0.01410464122458634,-0.013614979046566038,-0.0004896621780203024,0.9652836133707001,0.03578550667884209,0.10248798316840933,-0.06670247648956724,0.0,0.007013112565739059,170430,391,0.002294197031039136,0.0
ns,36,th_gated_NB_42,light_strider,0.028959470179222884,0.04142423357921874,-0.012464763399995856,-0.011776339268538199,-0.000688424131457655,0.9447703811644041,0.04123568452175397,0.10248798316840933,-0.061252298646655365,0.0,0.301913138573488,170430,391,0.002294197031039136,1.734723475976807e-18
ns,36,th_gated_NB_43,light_strider,0.027339670244537245,0.04142423357921874,-0.014084563334681496,-0.013606361140494459,-0.00047820219418703386,0.9660477799116766,0.04439146554459411,0.10248798316840933,-0.05809651762381522,0.0,0.0074161649568953636,170430,391,0.002294197031039136,3.469446951953614e-18
ns,36,th_gated_NB_44,light_strider,0.027323076188894797,0.04142423357921874,-0.014101157390323943,-0.013611495212303641,-0.0004896621780203024,0.9652750363345137,0.03622428631280495,0.10248798316840933,-0.06626369685560438,0.0,0.0022839639053003034,170430,391,0.002294197031039136,0.0
ns,36,zinbcore_soft_42,light_strider,3.338895411830292,0.04142423357921874,3.2974711782510733,3.298175554602371,-0.0007043763512979032,1.0002136110714004,0.005068808653552415,0.10248798316840933,-0.09741917451485692,2.515624761581421,494.67901318829735,170430,391,0.002294197031039136,0.0
ns,36,zinbcore_soft_43,light_strider,0.07230882967323833,0.04142423357921874,0.03088459609401959,0.031947990850017205,-0.0010633947559976211,1.0344312340287827,0.012933952969375358,0.10248798316840933,-0.08955403019903398,0.0,10.008114523231113,170430,391,0.002294197031039136,-6.938893903907228e-18
ns,36,zinbcore_soft_44,light_strider,0.09739308375765766,0.04142423357921874,0.055968850178438924,0.05636985791699676,-0.0004010077385578386,1.0071648378924947,0.008377651645068249,0.10248798316840933,-0.09411033152334108,0.0,15.276897208235024,170430,391,0.002294197031039136,-6.938893903907228e-18
ns,36,zinbcore_th_42,light_strider,0.3116602164400769,0.04142423357921874,0.27023598286085815,0.2700226436575407,0.00021333920331737967,0.9992105447947423,0.02447152451315719,0.10248798316840933,-0.07801645865525214,0.17434209271481163,40.18470336703115,170430,391,0.002294197031039136,-5.551115123125783e-17
ns,36,zinbcore_th_43,light_strider,0.028155437720648695,0.04142423357921874,-0.013268795858570045,-0.012646197868022659,-0.000622597990547386,0.953078033818324,0.041866681745341944,0.10248798316840933,-0.06062130142306739,0.0,0.1943250178773459,170430,391,0.002294197031039136,0.0
ns,36,zinbcore_th_44,light_strider,0.034167711882830326,0.04142423357921874,-0.007256521696388414,-0.006453039333550421,-0.0008034823628379962,0.8892744490465883,0.031876636591854766,0.10248798316840933,-0.07061134657655457,0.0,1.1114843304269817,170430,391,0.002294197031039136,-2.6020852139652106e-18
os,1,ZINB_42,light_strider,0.040192087786089105,0.030032330905650415,0.01015975688043869,0.009710945229480532,0.0004488116509581607,0.9558245678277709,0.2587222648100578,0.1585726555393231,0.10014960927073469,0.03365384615384615,3.7247395406559765,170430,709,0.004160065716129789,3.469446951953614e-18
os,1,ZINB_43,light_strider,0.03684412245047678,0.030032330905650415,0.006811791544826366,0.00629247802562755,0.0005193135191988154,0.9237625644030109,0.24735973555078547,0.1585726555393231,0.08878708001146238,0.015625,3.093277937384951,170430,709,0.004160065716129789,0.0
os,1,ZINB_44,light_strider,0.04663773248217926,0.030032330905650415,0.016605401576528848,0.015544626857133034,0.001060774719395813,0.9361186952024586,0.2628282309679311,0.1585726555393231,0.10425557542860803,0.08333333333333333,5.415284186601639,170430,709,0.004160065716129789,0.0
os,1,coord_enc_42,light_strider,0.0318015461399708,0.030032330905650415,0.0017692152343203836,6.989018912572209e-05,0.00169932504519466,0.03950349723987614,0.23587960142944914,0.1585726555393231,0.07730694589012604,0.0,1.582535670828918,170430,709,0.004160065716129789,-1.5178830414797062e-18
os,1,coord_enc_43,light_strider,0.03232182940956832,0.030032330905650415,0.002289498503917905,0.00010225319536416472,0.0021872453085537394,0.04466183104692312,0.2300304684064871,0.1585726555393231,0.07145781286716402,0.0,1.5948468931471,170430,709,0.004160065716129789,-8.673617379884035e-19
os,1,coord_enc_44,light_strider,0.03368960134560448,0.030032330905650415,0.003657270439954067,0.0020419241836574205,0.0016153462562966427,0.5583191664882912,0.2030722465736013,0.1585726555393231,0.044499591034278196,0.0,2.170601957658901,170430,709,0.004160065716129789,-3.469446951953614e-18
os,1,coord_top_42,light_strider,0.030918485527061515,0.030032330905650415,0.0008861546214110998,-0.0010280680320341666,0.0019142226534452685,-1.160145201744912,0.21933393827339256,0.1585726555393231,0.06076128273406947,0.0,1.2846735368489306,170430,709,0.004160065716129789,2.168404344971009e-18
os,1,coord_top_43,light_strider,0.03396097414620898,0.030032330905650415,0.003928643240558565,0.0022565471044813865,0.0016720961360771787,0.5743833090226222,0.23011365375192525,0.1585726555393231,0.07154099821260215,0.0,2.1021591733615717,170430,709,0.004160065716129789,0.0
os,1,coord_top_44,light_strider,0.031050963107198574,0.030032330905650415,0.0010186322015481586,-0.0006090908708853153,0.001627723072433473,-0.5979497506161637,0.2365144721605592,0.1585726555393231,0.07794181662123612,0.0,1.4208412794461658,170430,709,0.004160065716129789,-8.673617379884035e-19
os,1,gated_NB_42,light_strider,0.03095451591602305,0.030032330905650415,0.0009221850103726358,0.0004692477600392492,0.0004529372503333888,0.5088434042640055,0.2599932931584648,0.1585726555393231,0.10142063761914172,0.0,1.470777523616506,170430,709,0.004160065716129789,2.168404344971009e-18
os,1,gated_NB_43,light_strider,0.02999801979518962,0.030032330905650415,-3.4311110460795435e-05,-0.000968109283104249,0.0009337981726434563,28.21562083251226,0.24863880572432343,0.1585726555393231,0.09006615018500033,0.0,1.1884173248783372,170430,709,0.004160065716129789,2.710505431213761e-18
os,1,gated_NB_44,light_strider,0.03327722536577121,0.030032330905650415,0.0032448944601207973,0.0013405732032783098,0.001904321256842488,0.4131330678867147,0.24562858356037295,0.1585726555393231,0.08705592802104986,0.0,1.9772389470513412,170430,709,0.004160065716129789,8.673617379884035e-19
os,1,th_gated_NB_42,light_strider,0.03101062399243893,0.030032330905650415,0.0009782930867885155,0.0006221697724604145,0.00035612331432810144,0.6359748227423725,0.2599932931584648,0.1585726555393231,0.10142063761914172,0.0,1.3476654354913187,170430,709,0.004160065716129789,4.336808689942018e-19
os,1,th_gated_NB_43,light_strider,0.029744799965549396,0.030032330905650415,-0.000287530940101019,-0.0011221314874786815,0.0008346005473776619,3.90264604944581,0.24863880572432343,0.1585726555393231,0.09006615018500033,0.0,1.0001063776923427,170430,709,0.004160065716129789,-6.505213034913027e-19
os,1,th_gated_NB_44,light_strider,0.03212105057701247,0.030032330905650415,0.0020887196713620555,0.0002271212230425082,0.0018615984483195502,0.10873705368724866,0.24562858356037295,0.1585726555393231,0.08705592802104986,0.0,1.5557062657741352,170430,709,0.004160065716129789,3.0357660829594124e-18
os,1,zinbcore_soft_42,light_strider,0.03917141585562008,0.030032330905650415,0.009139084949969668,0.009459834085561116,-0.0003207491355914442,1.035096416911248,0.2587222648100578,0.1585726555393231,0.10014960927073469,0.1875,3.389305597136716,170430,709,0.004160065716129789,3.469446951953614e-18
os,1,zinbcore_soft_43,light_strider,0.03635629377146601,0.030032330905650415,0.006323962865815592,0.005860299049657338,0.00046366381615825335,0.9266814454802376,0.24735973555078547,0.1585726555393231,0.08878708001146238,0.03125,2.911641083767099,170430,709,0.004160065716129789,0.0
os,1,zinbcore_soft_44,light_strider,0.04220226088922705,0.030032330905650415,0.012169929983576636,0.011685271475942581,0.00048465850763405367,0.9601757357447328,0.2628282309679311,0.1585726555393231,0.10425557542860803,0.14473685465360941,4.288821660490955,170430,709,0.004160065716129789,-1.734723475976807e-18
