AP,Brier,N,act_pred,act_ratio,act_true,ci_excludes_zero,ci_hi,ci_lo,crps_all,crps_events,crps_none,crpss_vs_clim,delta_AP,event_part,gate_source,h,mag_on_false_pos,mag_on_true_pos,mcr_all,mcr_none,model,n_event,n_false_pos,n_origins,pos_mcr,precision_at_k,size_ratio,target,verdict,zero_part,zero_share_of_gap
0.08921567057911473,0.002995366852846516,170430,7.334389485419234e-07,0.00024271844660194176,0.003021768467992724,True,-0.011589952104144664,-0.013104723564568299,0.031053438361790763,10.275728155339806,2.5748168201747932e-06,0.28487923620866806,-0.030821390626351988,0.00047764352025024917,gate-head,24,0.002572639225181598,0.0,0.0013227513074500884,4.119706864003092e-05,violet_visitor,515,413,13,0.0,0.19805825242718447,0.0,ns,ARTIFACT,-0.012848253143244294,1.038611154567712
0.05566657938346203,0.002639768750806945,170430,0.0,0.0,0.0026521152379275948,True,-0.012569362410062047,-0.013987008217725019,0.029161532594026873,10.995575221238939,0.0,0.3140372847870797,-0.04740539880079025,-3.804857795355489e-05,gate-head,30,0.0,0.0,0.0,0.0,violet_visitor,452,388,13,0.0,0.1415929203539823,0.0,ns,ARTIFACT,-0.01331225212055536,0.9971499834488514
0.03293932519783449,0.0022874023313296183,170430,0.0,0.0,0.002294197031039136,True,-0.013792720240256262,-0.014547685621937893,0.02729566390893622,11.89769820971867,0.0,0.34186692260779916,-0.05634017917083248,-0.0009178243542070097,gate-head,36,0.0,0.0,0.0,0.0,violet_visitor,391,360,13,0.0,0.0792838874680307,0.0,ns,ARTIFACT,-0.013260895636680016,0.935267474440788
0.3351356438242348,0.004706988385559056,170430,0.0028772809951299653,0.8241596638655462,0.003491169395059555,True,0.009841847940349344,0.004893514328594534,0.0958104364965982,23.084591654747598,0.015271532119647957,-0.08160529492863566,0.11456406275246003,0.0025214585522454775,gate-head,1,13.95161368617768,9.529708782920922,2.8028293600622214,0.21508890390396118,bright_starship,595,372,13,1.5206792934977902,0.37478991596638656,0.0,ns,UNDECIDABLE,0.004707277257578834,0.6511895553274127
0.0188591787384059,0.004597571976427637,170430,0.005405445050753975,1.6480322003577816,0.0032799389778794814,True,0.04538029206071762,0.03139822729356335,0.11081902574457524,19.476988751857753,0.04709014396429923,-0.5238567111537742,-0.15055961096719445,0.002517894439933461,gate-head,6,13.003149430420416,6.0733692944049835,11.476329146320246,0.7239809632301331,bright_starship,559,536,13,1.419459113538808,0.04114490161001789,0.0,ns,ARTIFACT,0.03557839764245276,0.9339070995547728
0.0071296258793820825,0.005898276606163564,170430,0.00869858592970721,2.7453703703703702,0.0031684562577011088,True,0.1038527469508983,0.07928985350842065,0.15097111881815126,17.301244475733903,0.0964585070532769,-1.5313806407162143,-0.15950765335594014,0.00621645889316395,gate-head,12,3.8491745564172852,0.9500000953674317,30.4781645616406,1.4936797618865967,bright_starship,540,530,13,12.003725769029169,0.018518518518518517,0.0,ns,ARTIFACT,0.08511482686715198,0.9319350555353175
0.005001267217533147,0.0071167874351778255,170430,0.011785263744645896,3.705834870848709,0.0031801912808777795,True,0.1876452378988345,0.1356284991453405,0.20827038943152676,11.793444423905378,0.17130977816595871,-3.4055791944319056,-0.1448837655374479,0.0017539949091479744,gate-head,18,6.6054105352777155,0.2604166766007741,70.90058726768117,2.6559548377990723,bright_starship,542,536,13,2.1774120154512087,0.01107011070110701,0.0,ns,ARTIFACT,0.15924215877722314,0.9891053614077957
0.0032842230345739307,0.00810422611746307,170430,0.01364049756498269,4.514077669902913,0.003021768467992724,True,0.21787388692124113,0.16470120777733596,0.2343156837951321,10.284450856089881,0.203854455453127,-4.395988966234403,-0.11675283817089278,0.0005040015023325636,gate-head,24,5.269941730200085,0.0,101.89366316849413,3.1673431396484375,bright_starship,515,514,13,1.2230812883133508,0.001941747572815534,0.0,ns,ARTIFACT,0.19038763430801472,0.9973597507287679
0.0027419285952246086,0.008118052000823186,170430,0.0142730886581001,5.381775442477877,0.0026521152379275948,True,0.1957948129510269,0.16684992928379497,0.22341260853550446,11.26337807758225,0.19405548942591894,-4.255304023191377,-0.10033004958902766,0.0006721954581150738,gate-head,30,5.124028130769729,19.156253814697266,103.35648670954484,3.0050816535949707,bright_starship,452,450,13,2.354078097136154,0.004424778761061947,0.0,ns,ARTIFACT,0.1802285797848536,0.9962841759123905
0.002476135302914755,0.008261403262645253,170430,0.014925849322302412,6.50591432225064,0.002294197031039136,True,0.2483182201406399,0.2008360819889199,0.2643455655740645,11.998231666824777,0.23736381747163493,-5.37370686958393,-0.08680336906575221,-0.0006871807953940762,gate-head,36,11.239047029122863,2.979166587193807,134.94572134850256,3.6789298057556152,bright_starship,391,388,13,1.0211167105546517,0.0076726342710997444,0.0,ns,ARTIFACT,0.22355836246963537,1.0030833093369538
